dataset,category,anomaly_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\057.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\057\000.png,1700,1000,1700000,6009,0.003534705882352941,0.3534705882352941
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\058.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\058\000.png,1700,1000,1700000,5150,0.0030294117647058825,0.30294117647058827
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\059.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\059\000.png,1700,1000,1700000,9519,0.005599411764705882,0.5599411764705883
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\060.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\060\000.png,1700,1000,1700000,6904,0.004061176470588236,0.4061176470588236
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\061.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\061\000.png,1700,1000,1700000,6932,0.00407764705882353,0.407764705882353
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\062.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\062\000.png,1700,1000,1700000,6583,0.0038723529411764704,0.38723529411764707
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\063.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\063\000.png,1700,1000,1700000,6733,0.003960588235294118,0.39605882352941174
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\064.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\064\000.png,1700,1000,1700000,5170,0.003041176470588235,0.3041176470588235
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\065.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\065\000.png,1700,1000,1700000,1951,0.0011476470588235295,0.11476470588235295
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\066.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\066\000.png,1700,1000,1700000,1487,0.0008747058823529412,0.08747058823529412
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\067.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\067\000.png,1700,1000,1700000,1233,0.0007252941176470588,0.07252941176470588
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\068.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\068\000.png,1700,1000,1700000,1155,0.0006794117647058824,0.06794117647058824
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\069.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\069\000.png,1700,1000,1700000,1224,0.00072,0.07200000000000001
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\070.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\070\000.png,1700,1000,1700000,1901,0.001118235294117647,0.11182352941176471
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\071.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\071\000.png,1700,1000,1700000,824,0.0004847058823529412,0.04847058823529412
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\072.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\072\000.png,1700,1000,1700000,1848,0.0010870588235294117,0.10870588235294117
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\073.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\073\000.png,1700,1000,1700000,1465,0.0008617647058823529,0.08617647058823528
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\074.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\074\000.png,1700,1000,1700000,1769,0.0010405882352941176,0.10405882352941176
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\075.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\075\000.png,1700,1000,1700000,1804,0.0010611764705882353,0.10611764705882352
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\076.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\076\000.png,1700,1000,1700000,1821,0.0010711764705882353,0.10711764705882354
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\077.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\077\000.png,1700,1000,1700000,2107,0.0012394117647058823,0.12394117647058824
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\078.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\078\000.png,1700,1000,1700000,1335,0.0007852941176470588,0.07852941176470589
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\079.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\079\000.png,1700,1000,1700000,1542,0.0009070588235294117,0.09070588235294118
MVTec_LOCO_AD,pushpins,structural_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\test\structural_anomalies\080.png,D:\patchcore\data\mvtec_loco_anomaly_detection\pushpins\ground_truth\structural_anomalies\080\000.png,1700,1000,1700000,1407,0.0008276470588235294,0.08276470588235295
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\000.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\000\000.png,1600,1100,1760000,17315,0.009838068181818182,0.9838068181818183
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\001.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\001\000.png,1600,1100,1760000,18612,0.010575,1.0574999999999999
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\002.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\002\000.png,1600,1100,1760000,17257,0.009805113636363636,0.9805113636363636
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\003.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\003\000.png,1600,1100,1760000,18601,0.01056875,1.056875
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\004.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\004\000.png,1600,1100,1760000,16462,0.009353409090909091,0.9353409090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\005.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\005\000.png,1600,1100,1760000,18572,0.010552272727272728,1.0552272727272727
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\006.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\006\000.png,1600,1100,1760000,17419,0.00989715909090909,0.989715909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\007.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\007\000.png,1600,1100,1760000,17829,0.010130113636363637,1.0130113636363636
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\008.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\008\000.png,1600,1100,1760000,17281,0.00981875,0.9818749999999999
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\009.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\009\000.png,1600,1100,1760000,16702,0.009489772727272727,0.9489772727272727
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\010.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\010\000.png,1600,1100,1760000,17529,0.00995965909090909,0.995965909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\011.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\011\000.png,1600,1100,1760000,16111,0.009153977272727272,0.9153977272727272
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\012.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\012\000.png,1600,1100,1760000,17558,0.009976136363636364,0.9976136363636364
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\013.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\013\000.png,1600,1100,1760000,17204,0.009775,0.9775
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\014.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\014\000.png,1600,1100,1760000,18381,0.01044375,1.044375
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\015.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\015\000.png,1600,1100,1760000,17162,0.009751136363636363,0.9751136363636362
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\016.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\016\000.png,1600,1100,1760000,17122,0.009728409090909091,0.9728409090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\017.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\017\000.png,1600,1100,1760000,16988,0.009652272727272728,0.9652272727272728
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\018.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\018\000.png,1600,1100,1760000,19608,0.01114090909090909,1.114090909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\019.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\019\000.png,1600,1100,1760000,18148,0.010311363636363636,1.0311363636363635
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\020.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\020\000.png,1600,1100,1760000,17849,0.010141477272727272,1.0141477272727273
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\021.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\021\000.png,1600,1100,1760000,17253,0.009802840909090909,0.9802840909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\022.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\022\000.png,1600,1100,1760000,16827,0.009560795454545454,0.9560795454545454
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\023.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\023\000.png,1600,1100,1760000,16413,0.009325568181818181,0.9325568181818181
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\024.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\024\000.png,1600,1100,1760000,16251,0.009233522727272727,0.9233522727272727
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\025.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\025\000.png,1600,1100,1760000,15849,0.009005113636363636,0.9005113636363635
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\026.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\026\000.png,1600,1100,1760000,16523,0.009388068181818181,0.9388068181818181
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\027.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\027\000.png,1600,1100,1760000,17941,0.01019375,1.019375
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\028.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\028\000.png,1600,1100,1760000,16500,0.009375,0.9375
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\029.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\029\000.png,1600,1100,1760000,16825,0.009559659090909091,0.9559659090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\030.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\030\000.png,1600,1100,1760000,15760,0.008954545454545455,0.8954545454545455
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\031.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\031\000.png,1600,1100,1760000,16996,0.009656818181818181,0.9656818181818181
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\032.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\032\000.png,1600,1100,1760000,17943,0.010194886363636364,1.0194886363636364
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\033.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\033\000.png,1600,1100,1760000,15019,0.008533522727272728,0.8533522727272728
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\034.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\034\000.png,1600,1100,1760000,16467,0.00935625,0.935625
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\035.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\035\000.png,1600,1100,1760000,16926,0.009617045454545455,0.9617045454545454
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\036.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\036\000.png,1600,1100,1760000,17111,0.00972215909090909,0.972215909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\037.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\037\000.png,1600,1100,1760000,17066,0.00969659090909091,0.969659090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\038.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\038\000.png,1600,1100,1760000,16750,0.009517045454545455,0.9517045454545455
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\039.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\039\000.png,1600,1100,1760000,17544,0.009968181818181819,0.9968181818181818
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\040.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\040\000.png,1600,1100,1760000,16914,0.009610227272727272,0.9610227272727272
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\041.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\041\000.png,1600,1100,1760000,23669,0.013448295454545454,1.3448295454545454
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\042.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\042\000.png,1600,1100,1760000,59528,0.033822727272727275,3.3822727272727273
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\043.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\043\000.png,1600,1100,1760000,20863,0.011853977272727273,1.1853977272727274
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\044.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\044\000.png,1600,1100,1760000,22067,0.012538068181818181,1.253806818181818
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\045.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\045\000.png,1600,1100,1760000,23400,0.013295454545454546,1.3295454545454546
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\046.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\046\000.png,1600,1100,1760000,62888,0.035731818181818184,3.5731818181818182
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\047.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\047\000.png,1600,1100,1760000,23425,0.01330965909090909,1.3309659090909092
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\048.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\048\000.png,1600,1100,1760000,21787,0.012378977272727272,1.2378977272727272
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\049.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\049\000.png,1600,1100,1760000,45171,0.02566534090909091,2.566534090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\050.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\050\000.png,1600,1100,1760000,44277,0.025157386363636364,2.5157386363636363
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\051.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\051\000.png,1600,1100,1760000,23739,0.013488068181818183,1.3488068181818182
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\052.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\052\000.png,1600,1100,1760000,62088,0.03527727272727273,3.527727272727273
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\053.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\053\000.png,1600,1100,1760000,20028,0.011379545454545455,1.1379545454545454
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\054.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\054\000.png,1600,1100,1760000,21649,0.012300568181818182,1.2300568181818181
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\055.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\055\000.png,1600,1100,1760000,22555,0.01281534090909091,1.281534090909091
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\056.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\056\000.png,1600,1100,1760000,43695,0.024826704545454544,2.4826704545454543
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\057.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\057\000.png,1600,1100,1760000,23218,0.013192045454545455,1.3192045454545454
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\058.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\058\000.png,1600,1100,1760000,60841,0.03456875,3.456875
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\059.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\059\000.png,1600,1100,1760000,64043,0.03638806818181818,3.638806818181818
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\060.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\060\000.png,1600,1100,1760000,46129,0.026209659090909092,2.620965909090909
MVTec_LOCO_AD,screw_bag,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\test\logical_anomalies\061.png,D:\patchcore\data\mvtec_loco_anomaly_detection\screw_bag\ground_truth\logical_anomalies\061\000.png,1600,1100,1760000,23348,0.01326590909090909,1.326590909090909
