dataset,category,split,label,image_path,mask_path,has_mask,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11329.png,D:\patchcore\data\KolektorSDD2\train\11329_GT.png,True,220,634,139480,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11330.png,D:\patchcore\data\KolektorSDD2\train\11330_GT.png,True,221,638,140998,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11331.png,D:\patchcore\data\KolektorSDD2\train\11331_GT.png,True,228,629,143412,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11332.png,D:\patchcore\data\KolektorSDD2\train\11332_GT.png,True,238,628,149464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11333.png,D:\patchcore\data\KolektorSDD2\train\11333_GT.png,True,215,645,138675,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11334.png,D:\patchcore\data\KolektorSDD2\train\11334_GT.png,True,234,637,149058,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11335.png,D:\patchcore\data\KolektorSDD2\train\11335_GT.png,True,227,641,145507,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11336.png,D:\patchcore\data\KolektorSDD2\train\11336_GT.png,True,230,630,144900,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11337.png,D:\patchcore\data\KolektorSDD2\train\11337_GT.png,True,225,639,143775,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11338.png,D:\patchcore\data\KolektorSDD2\train\11338_GT.png,True,228,640,145920,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11339.png,D:\patchcore\data\KolektorSDD2\train\11339_GT.png,True,228,636,145008,642,0.004427341939755048,0.4427341939755048
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11340.png,D:\patchcore\data\KolektorSDD2\train\11340_GT.png,True,230,645,148350,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11341.png,D:\patchcore\data\KolektorSDD2\train\11341_GT.png,True,227,632,143464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11342.png,D:\patchcore\data\KolektorSDD2\train\11342_GT.png,True,230,632,145360,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11343.png,D:\patchcore\data\KolektorSDD2\train\11343_GT.png,True,232,652,151264,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11344.png,D:\patchcore\data\KolektorSDD2\train\11344_GT.png,True,232,638,148016,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11345.png,D:\patchcore\data\KolektorSDD2\train\11345_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11346.png,D:\patchcore\data\KolektorSDD2\train\11346_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11347.png,D:\patchcore\data\KolektorSDD2\train\11347_GT.png,True,226,627,141702,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11348.png,D:\patchcore\data\KolektorSDD2\train\11348_GT.png,True,231,640,147840,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11349.png,D:\patchcore\data\KolektorSDD2\train\11349_GT.png,True,234,635,148590,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11350.png,D:\patchcore\data\KolektorSDD2\train\11350_GT.png,True,230,642,147660,2222,0.015048083434918055,1.5048083434918056
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11351.png,D:\patchcore\data\KolektorSDD2\train\11351_GT.png,True,221,629,139009,2841,0.020437525627837048,2.043752562783705
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11352.png,D:\patchcore\data\KolektorSDD2\train\11352_GT.png,True,232,638,148016,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11353.png,D:\patchcore\data\KolektorSDD2\train\11353_GT.png,True,235,636,149460,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11354.png,D:\patchcore\data\KolektorSDD2\train\11354_GT.png,True,228,633,144324,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11355.png,D:\patchcore\data\KolektorSDD2\train\11355_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11356.png,D:\patchcore\data\KolektorSDD2\train\11356_GT.png,True,233,639,148887,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11357.png,D:\patchcore\data\KolektorSDD2\train\11357_GT.png,True,220,635,139700,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11358.png,D:\patchcore\data\KolektorSDD2\train\11358_GT.png,True,232,644,149408,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11359.png,D:\patchcore\data\KolektorSDD2\train\11359_GT.png,True,222,629,139638,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11360.png,D:\patchcore\data\KolektorSDD2\train\11360_GT.png,True,228,644,146832,1000,0.006810504522175003,0.6810504522175003
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11361.png,D:\patchcore\data\KolektorSDD2\train\11361_GT.png,True,231,632,145992,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11362.png,D:\patchcore\data\KolektorSDD2\train\11362_GT.png,True,226,636,143736,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11363.png,D:\patchcore\data\KolektorSDD2\train\11363_GT.png,True,231,625,144375,861,0.005963636363636364,0.5963636363636363
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11364.png,D:\patchcore\data\KolektorSDD2\train\11364_GT.png,True,237,650,154050,531,0.0034469328140214217,0.34469328140214217
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11365.png,D:\patchcore\data\KolektorSDD2\train\11365_GT.png,True,234,633,148122,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11366.png,D:\patchcore\data\KolektorSDD2\train\11366_GT.png,True,232,632,146624,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11367.png,D:\patchcore\data\KolektorSDD2\train\11367_GT.png,True,231,633,146223,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11368.png,D:\patchcore\data\KolektorSDD2\train\11368_GT.png,True,232,637,147784,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11369.png,D:\patchcore\data\KolektorSDD2\train\11369_GT.png,True,230,633,145590,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11370.png,D:\patchcore\data\KolektorSDD2\train\11370_GT.png,True,233,642,149586,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11371.png,D:\patchcore\data\KolektorSDD2\train\11371_GT.png,True,228,648,147744,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11372.png,D:\patchcore\data\KolektorSDD2\train\11372_GT.png,True,226,639,144414,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11373.png,D:\patchcore\data\KolektorSDD2\train\11373_GT.png,True,232,632,146624,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11374.png,D:\patchcore\data\KolektorSDD2\train\11374_GT.png,True,230,635,146050,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11375.png,D:\patchcore\data\KolektorSDD2\train\11375_GT.png,True,234,645,150930,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11376.png,D:\patchcore\data\KolektorSDD2\train\11376_GT.png,True,230,630,144900,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11377.png,D:\patchcore\data\KolektorSDD2\train\11377_GT.png,True,231,633,146223,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11378.png,D:\patchcore\data\KolektorSDD2\train\11378_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11379.png,D:\patchcore\data\KolektorSDD2\train\11379_GT.png,True,228,630,143640,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11380.png,D:\patchcore\data\KolektorSDD2\train\11380_GT.png,True,237,639,151443,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11381.png,D:\patchcore\data\KolektorSDD2\train\11381_GT.png,True,229,635,145415,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11382.png,D:\patchcore\data\KolektorSDD2\train\11382_GT.png,True,234,639,149526,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11383.png,D:\patchcore\data\KolektorSDD2\train\11383_GT.png,True,234,642,150228,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11384.png,D:\patchcore\data\KolektorSDD2\train\11384_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11385.png,D:\patchcore\data\KolektorSDD2\train\11385_GT.png,True,230,641,147430,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11386.png,D:\patchcore\data\KolektorSDD2\train\11386_GT.png,True,226,628,141928,839,0.00591144805817034,0.591144805817034
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11387.png,D:\patchcore\data\KolektorSDD2\train\11387_GT.png,True,234,645,150930,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11388.png,D:\patchcore\data\KolektorSDD2\train\11388_GT.png,True,234,633,148122,2273,0.015345458473420559,1.534545847342056
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11389.png,D:\patchcore\data\KolektorSDD2\train\11389_GT.png,True,216,632,136512,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11390.png,D:\patchcore\data\KolektorSDD2\train\11390_GT.png,True,228,636,145008,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11391.png,D:\patchcore\data\KolektorSDD2\train\11391_GT.png,True,232,638,148016,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11392.png,D:\patchcore\data\KolektorSDD2\train\11392_GT.png,True,232,642,148944,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11393.png,D:\patchcore\data\KolektorSDD2\train\11393_GT.png,True,222,627,139194,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11394.png,D:\patchcore\data\KolektorSDD2\train\11394_GT.png,True,230,637,146510,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11395.png,D:\patchcore\data\KolektorSDD2\train\11395_GT.png,True,228,651,148428,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11396.png,D:\patchcore\data\KolektorSDD2\train\11396_GT.png,True,229,624,142896,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11397.png,D:\patchcore\data\KolektorSDD2\train\11397_GT.png,True,230,629,144670,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11398.png,D:\patchcore\data\KolektorSDD2\train\11398_GT.png,True,225,647,145575,7012,0.0481676111969775,4.81676111969775
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11399.png,D:\patchcore\data\KolektorSDD2\train\11399_GT.png,True,234,646,151164,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11400.png,D:\patchcore\data\KolektorSDD2\train\11400_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11401.png,D:\patchcore\data\KolektorSDD2\train\11401_GT.png,True,228,631,143868,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11402.png,D:\patchcore\data\KolektorSDD2\train\11402_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11403.png,D:\patchcore\data\KolektorSDD2\train\11403_GT.png,True,232,632,146624,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11404.png,D:\patchcore\data\KolektorSDD2\train\11404_GT.png,True,227,636,144372,3847,0.026646441138170836,2.6646441138170838
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11405.png,D:\patchcore\data\KolektorSDD2\train\11405_GT.png,True,219,636,139284,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11406.png,D:\patchcore\data\KolektorSDD2\train\11406_GT.png,True,237,643,152391,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11407.png,D:\patchcore\data\KolektorSDD2\train\11407_GT.png,True,229,646,147934,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11408.png,D:\patchcore\data\KolektorSDD2\train\11408_GT.png,True,225,634,142650,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11409.png,D:\patchcore\data\KolektorSDD2\train\11409_GT.png,True,231,634,146454,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11410.png,D:\patchcore\data\KolektorSDD2\train\11410_GT.png,True,236,648,152928,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11411.png,D:\patchcore\data\KolektorSDD2\train\11411_GT.png,True,238,642,152796,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11412.png,D:\patchcore\data\KolektorSDD2\train\11412_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11413.png,D:\patchcore\data\KolektorSDD2\train\11413_GT.png,True,227,631,143237,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11414.png,D:\patchcore\data\KolektorSDD2\train\11414_GT.png,True,229,641,146789,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11415.png,D:\patchcore\data\KolektorSDD2\train\11415_GT.png,True,234,643,150462,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11416.png,D:\patchcore\data\KolektorSDD2\train\11416_GT.png,True,226,632,142832,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11417.png,D:\patchcore\data\KolektorSDD2\train\11417_GT.png,True,229,634,145186,627,0.004318598211948811,0.4318598211948811
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11418.png,D:\patchcore\data\KolektorSDD2\train\11418_GT.png,True,226,630,142380,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11419.png,D:\patchcore\data\KolektorSDD2\train\11419_GT.png,True,240,642,154080,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11420.png,D:\patchcore\data\KolektorSDD2\train\11420_GT.png,True,228,630,143640,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11421.png,D:\patchcore\data\KolektorSDD2\train\11421_GT.png,True,228,631,143868,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11422.png,D:\patchcore\data\KolektorSDD2\train\11422_GT.png,True,239,640,152960,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11423.png,D:\patchcore\data\KolektorSDD2\train\11423_GT.png,True,226,640,144640,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11424.png,D:\patchcore\data\KolektorSDD2\train\11424_GT.png,True,228,640,145920,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11425.png,D:\patchcore\data\KolektorSDD2\train\11425_GT.png,True,235,637,149695,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11426.png,D:\patchcore\data\KolektorSDD2\train\11426_GT.png,True,230,640,147200,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11427.png,D:\patchcore\data\KolektorSDD2\train\11427_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11428.png,D:\patchcore\data\KolektorSDD2\train\11428_GT.png,True,233,638,148654,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11429.png,D:\patchcore\data\KolektorSDD2\train\11429_GT.png,True,226,636,143736,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11430.png,D:\patchcore\data\KolektorSDD2\train\11430_GT.png,True,230,629,144670,3987,0.027559272827815028,2.755927282781503
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11431.png,D:\patchcore\data\KolektorSDD2\train\11431_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11432.png,D:\patchcore\data\KolektorSDD2\train\11432_GT.png,True,231,640,147840,2066,0.0139745670995671,1.39745670995671
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11433.png,D:\patchcore\data\KolektorSDD2\train\11433_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11434.png,D:\patchcore\data\KolektorSDD2\train\11434_GT.png,True,229,628,143812,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11435.png,D:\patchcore\data\KolektorSDD2\train\11435_GT.png,True,226,625,141250,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11436.png,D:\patchcore\data\KolektorSDD2\train\11436_GT.png,True,224,637,142688,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11437.png,D:\patchcore\data\KolektorSDD2\train\11437_GT.png,True,230,645,148350,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11438.png,D:\patchcore\data\KolektorSDD2\train\11438_GT.png,True,226,634,143284,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11439.png,D:\patchcore\data\KolektorSDD2\train\11439_GT.png,True,228,644,146832,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11440.png,D:\patchcore\data\KolektorSDD2\train\11440_GT.png,True,228,643,146604,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11441.png,D:\patchcore\data\KolektorSDD2\train\11441_GT.png,True,232,631,146392,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11442.png,D:\patchcore\data\KolektorSDD2\train\11442_GT.png,True,228,643,146604,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11443.png,D:\patchcore\data\KolektorSDD2\train\11443_GT.png,True,234,638,149292,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11444.png,D:\patchcore\data\KolektorSDD2\train\11444_GT.png,True,235,647,152045,2204,0.014495708507349797,1.4495708507349798
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11445.png,D:\patchcore\data\KolektorSDD2\train\11445_GT.png,True,231,641,148071,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11446.png,D:\patchcore\data\KolektorSDD2\train\11446_GT.png,True,227,636,144372,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11447.png,D:\patchcore\data\KolektorSDD2\train\11447_GT.png,True,234,633,148122,3090,0.020861181998622757,2.0861181998622755
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11448.png,D:\patchcore\data\KolektorSDD2\train\11448_GT.png,True,224,630,141120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11449.png,D:\patchcore\data\KolektorSDD2\train\11449_GT.png,True,228,638,145464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11450.png,D:\patchcore\data\KolektorSDD2\train\11450_GT.png,True,232,642,148944,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11451.png,D:\patchcore\data\KolektorSDD2\train\11451_GT.png,True,227,647,146869,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11452.png,D:\patchcore\data\KolektorSDD2\train\11452_GT.png,True,234,643,150462,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11453.png,D:\patchcore\data\KolektorSDD2\train\11453_GT.png,True,233,653,152149,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11454.png,D:\patchcore\data\KolektorSDD2\train\11454_GT.png,True,212,634,134408,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11455.png,D:\patchcore\data\KolektorSDD2\train\11455_GT.png,True,234,644,150696,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11456.png,D:\patchcore\data\KolektorSDD2\train\11456_GT.png,True,234,636,148824,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11457.png,D:\patchcore\data\KolektorSDD2\train\11457_GT.png,True,233,632,147256,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\11458.png,D:\patchcore\data\KolektorSDD2\train\11458_GT.png,True,226,635,143510,471,0.003282001254267995,0.32820012542679955
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11459.png,D:\patchcore\data\KolektorSDD2\train\11459_GT.png,True,224,625,140000,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11460.png,D:\patchcore\data\KolektorSDD2\train\11460_GT.png,True,232,634,147088,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11461.png,D:\patchcore\data\KolektorSDD2\train\11461_GT.png,True,232,653,151496,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11462.png,D:\patchcore\data\KolektorSDD2\train\11462_GT.png,True,233,640,149120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11463.png,D:\patchcore\data\KolektorSDD2\train\11463_GT.png,True,233,640,149120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11464.png,D:\patchcore\data\KolektorSDD2\train\11464_GT.png,True,223,620,138260,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11465.png,D:\patchcore\data\KolektorSDD2\train\11465_GT.png,True,232,639,148248,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11466.png,D:\patchcore\data\KolektorSDD2\train\11466_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11467.png,D:\patchcore\data\KolektorSDD2\train\11467_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11468.png,D:\patchcore\data\KolektorSDD2\train\11468_GT.png,True,231,630,145530,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\11469.png,D:\patchcore\data\KolektorSDD2\train\11469_GT.png,True,226,631,142606,0,0.0,0.0
