category,defect_type,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio_of_full_image,defect_area_percent_of_full_image
pill,color,D:\patchcore\data\mvtec\pill\test\color\023.png,D:\patchcore\data\mvtec\pill\ground_truth\color\023_mask.png,800,800,640000,3485,0.0054453125,0.5445312499999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\024.png,D:\patchcore\data\mvtec\pill\ground_truth\color\024_mask.png,800,800,640000,855,0.0013359375,0.13359375
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\000.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\000_mask.png,800,800,640000,9947,0.0155421875,1.55421875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\001.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\001_mask.png,800,800,640000,18316,0.02861875,2.861875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\002.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\002_mask.png,800,800,640000,6609,0.0103265625,1.03265625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\003.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\003_mask.png,800,800,640000,5799,0.0090609375,0.9060937499999999
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\004.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\004_mask.png,800,800,640000,9526,0.014884375,1.4884375
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\005.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\005_mask.png,800,800,640000,8757,0.0136828125,1.3682812500000001
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\006.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\006_mask.png,800,800,640000,25620,0.04003125,4.003125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\007.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\007_mask.png,800,800,640000,8740,0.01365625,1.365625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\008.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\008_mask.png,800,800,640000,7908,0.01235625,1.235625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\009.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\009_mask.png,800,800,640000,17957,0.0280578125,2.80578125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\010.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\010_mask.png,800,800,640000,13425,0.0209765625,2.09765625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\011.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\011_mask.png,800,800,640000,7648,0.01195,1.195
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\012.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\012_mask.png,800,800,640000,6348,0.00991875,0.9918750000000001
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\013.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\013_mask.png,800,800,640000,10381,0.0162203125,1.62203125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\014.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\014_mask.png,800,800,640000,6547,0.0102296875,1.02296875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\015.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\015_mask.png,800,800,640000,37533,0.0586453125,5.86453125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\016.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\016_mask.png,800,800,640000,17841,0.0278765625,2.78765625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\000.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\000_mask.png,800,800,640000,4644,0.00725625,0.725625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\001.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\001_mask.png,800,800,640000,8254,0.012896875,1.2896875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\002.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\002_mask.png,800,800,640000,5693,0.0088953125,0.88953125
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\003.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\003_mask.png,800,800,640000,5385,0.0084140625,0.8414062499999999
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\004.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\004_mask.png,800,800,640000,4670,0.007296875,0.7296875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\005.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\005_mask.png,800,800,640000,4499,0.0070296875,0.70296875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\006.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\006_mask.png,800,800,640000,5108,0.00798125,0.7981250000000001
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\007.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\007_mask.png,800,800,640000,16247,0.0253859375,2.53859375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\008.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\008_mask.png,800,800,640000,3129,0.0048890625,0.48890625000000004
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\009.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\009_mask.png,800,800,640000,5414,0.008459375,0.8459375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\010.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\010_mask.png,800,800,640000,13209,0.0206390625,2.06390625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\011.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\011_mask.png,800,800,640000,10876,0.01699375,1.6993749999999999
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\012.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\012_mask.png,800,800,640000,6065,0.0094765625,0.9476562500000001
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\013.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\013_mask.png,800,800,640000,4844,0.00756875,0.756875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\014.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\014_mask.png,800,800,640000,4219,0.0065921875,0.65921875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\015.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\015_mask.png,800,800,640000,10880,0.017,1.7000000000000002
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\016.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\016_mask.png,800,800,640000,9405,0.0146953125,1.46953125
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\017.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\017_mask.png,800,800,640000,6809,0.0106390625,1.0639062499999998
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\018.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\018_mask.png,800,800,640000,13759,0.0214984375,2.14984375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\019.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\019_mask.png,800,800,640000,5231,0.0081734375,0.81734375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\020.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\020_mask.png,800,800,640000,8113,0.0126765625,1.26765625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\000.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\000_mask.png,800,800,640000,6531,0.0102046875,1.02046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\001.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\001_mask.png,800,800,640000,2691,0.0042046875,0.42046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\002.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\002_mask.png,800,800,640000,6342,0.009909375,0.9909375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\003.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\003_mask.png,800,800,640000,1930,0.003015625,0.3015625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\004.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\004_mask.png,800,800,640000,4668,0.00729375,0.729375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\005.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\005_mask.png,800,800,640000,9537,0.0149015625,1.49015625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\006.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\006_mask.png,800,800,640000,1947,0.0030421875,0.30421875000000004
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\007.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\007_mask.png,800,800,640000,2893,0.0045203125,0.45203125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\008.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\008_mask.png,800,800,640000,6715,0.0104921875,1.04921875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\009.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\009_mask.png,800,800,640000,8969,0.0140140625,1.40140625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\010.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\010_mask.png,800,800,640000,12675,0.0198046875,1.98046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\011.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\011_mask.png,800,800,640000,7161,0.0111890625,1.11890625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\012.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\012_mask.png,800,800,640000,2578,0.004028125,0.40281249999999996
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\013.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\013_mask.png,800,800,640000,1837,0.0028703125,0.28703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\014.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\014_mask.png,800,800,640000,2100,0.00328125,0.328125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\015.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\015_mask.png,800,800,640000,2335,0.0036484375,0.36484375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\016.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\016_mask.png,800,800,640000,2091,0.0032671875,0.32671875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\017.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\017_mask.png,800,800,640000,7025,0.0109765625,1.09765625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\018.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\018_mask.png,800,800,640000,7354,0.011490625,1.1490625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\019.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\019_mask.png,800,800,640000,7277,0.0113703125,1.13703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\020.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\020_mask.png,800,800,640000,4145,0.0064765625,0.6476562499999999
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\021.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\021_mask.png,800,800,640000,2761,0.0043140625,0.43140625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\022.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\022_mask.png,800,800,640000,4440,0.0069375,0.69375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\023.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\023_mask.png,800,800,640000,8421,0.0131578125,1.31578125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\024.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\024_mask.png,800,800,640000,3885,0.0060703125,0.60703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\025.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\025_mask.png,800,800,640000,1205,0.0018828125,0.18828124999999998
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\000.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\000_mask.png,800,800,640000,5688,0.0088875,0.8887499999999999
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\001.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\001_mask.png,800,800,640000,5009,0.0078265625,0.78265625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\002.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\002_mask.png,800,800,640000,9312,0.01455,1.455
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\003.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\003_mask.png,800,800,640000,9437,0.0147453125,1.47453125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\004.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\004_mask.png,800,800,640000,13668,0.02135625,2.135625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\005.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\005_mask.png,800,800,640000,28700,0.04484375,4.484375
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\006.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\006_mask.png,800,800,640000,16662,0.026034375,2.6034375
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\007.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\007_mask.png,800,800,640000,38536,0.0602125,6.02125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\008.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\008_mask.png,800,800,640000,19531,0.0305171875,3.05171875
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\009.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\009_mask.png,800,800,640000,9945,0.0155390625,1.55390625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\010.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\010_mask.png,800,800,640000,21815,0.0340859375,3.4085937500000005
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\011.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\011_mask.png,800,800,640000,35179,0.0549671875,5.49671875
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\012.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\012_mask.png,800,800,640000,7305,0.0114140625,1.14140625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\013.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\013_mask.png,800,800,640000,14672,0.022925,2.2925
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\014.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\014_mask.png,800,800,640000,8594,0.013428125,1.3428125000000002
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\015.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\015_mask.png,800,800,640000,12676,0.01980625,1.980625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\016.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\016_mask.png,800,800,640000,26388,0.04123125,4.123125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\017.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\017_mask.png,800,800,640000,20884,0.03263125,3.263125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\018.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\018_mask.png,800,800,640000,15784,0.0246625,2.46625
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\000.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\000_mask.png,800,800,640000,259635,0.4056796875,40.56796875
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\001.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\001_mask.png,800,800,640000,261853,0.4091453125,40.91453125
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\002.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\002_mask.png,800,800,640000,259190,0.404984375,40.4984375
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\003.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\003_mask.png,800,800,640000,261575,0.4087109375,40.87109375
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\004.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\004_mask.png,800,800,640000,261856,0.40915,40.915
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\005.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\005_mask.png,800,800,640000,262423,0.4100359375,41.00359375
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\006.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\006_mask.png,800,800,640000,260102,0.406409375,40.6409375
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\007.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\007_mask.png,800,800,640000,261004,0.40781875,40.781875
pill,pill_type,D:\patchcore\data\mvtec\pill\test\pill_type\008.png,D:\patchcore\data\mvtec\pill\ground_truth\pill_type\008_mask.png,800,800,640000,262050,0.409453125,40.9453125
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\000.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\000_mask.png,800,800,640000,4847,0.0075734375,0.75734375
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\001.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\001_mask.png,800,800,640000,2628,0.00410625,0.41062499999999996
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\002.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\002_mask.png,800,800,640000,20907,0.0326671875,3.26671875
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\003.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\003_mask.png,800,800,640000,4254,0.006646875,0.6646875
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\004.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\004_mask.png,800,800,640000,23092,0.03608125,3.6081250000000002
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\005.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\005_mask.png,800,800,640000,3026,0.004728125,0.47281249999999997
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\006.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\006_mask.png,800,800,640000,2363,0.0036921875,0.36921875000000004
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\007.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\007_mask.png,800,800,640000,24200,0.0378125,3.78125
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\008.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\008_mask.png,800,800,640000,36751,0.0574234375,5.74234375
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\009.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\009_mask.png,800,800,640000,61666,0.096353125,9.6353125
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\010.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\010_mask.png,800,800,640000,7008,0.01095,1.095
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\011.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\011_mask.png,800,800,640000,6285,0.0098203125,0.9820312499999999
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\012.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\012_mask.png,800,800,640000,10111,0.0157984375,1.5798437500000002
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\013.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\013_mask.png,800,800,640000,29485,0.0460703125,4.60703125
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\014.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\014_mask.png,800,800,640000,49182,0.076846875,7.6846875
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\015.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\015_mask.png,800,800,640000,5978,0.009340625,0.9340625
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\016.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\016_mask.png,800,800,640000,4090,0.006390625,0.6390625
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\017.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\017_mask.png,800,800,640000,8340,0.01303125,1.3031249999999999
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\018.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\018_mask.png,800,800,640000,35095,0.0548359375,5.48359375
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\019.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\019_mask.png,800,800,640000,2131,0.0033296875,0.33296875000000004
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\020.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\020_mask.png,800,800,640000,3188,0.00498125,0.49812499999999993
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\021.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\021_mask.png,800,800,640000,7917,0.0123703125,1.23703125
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\022.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\022_mask.png,800,800,640000,4412,0.00689375,0.689375
pill,scratch,D:\patchcore\data\mvtec\pill\test\scratch\023.png,D:\patchcore\data\mvtec\pill\ground_truth\scratch\023_mask.png,800,800,640000,15037,0.0234953125,2.34953125
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\000.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\000_mask.png,1024,1024,1048576,3806,0.0036296844482421875,0.36296844482421875
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\001.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\001_mask.png,1024,1024,1048576,2866,0.0027332305908203125,0.27332305908203125
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\002.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\002_mask.png,1024,1024,1048576,2520,0.00240325927734375,0.240325927734375
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\003.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\003_mask.png,1024,1024,1048576,4826,0.0046024322509765625,0.46024322509765625
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\004.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\004_mask.png,1024,1024,1048576,2245,0.0021409988403320312,0.21409988403320312
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\005.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\005_mask.png,1024,1024,1048576,3304,0.00315093994140625,0.315093994140625
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\006.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\006_mask.png,1024,1024,1048576,3633,0.0034646987915039062,0.3464698791503906
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\007.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\007_mask.png,1024,1024,1048576,4911,0.004683494567871094,0.4683494567871094
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\008.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\008_mask.png,1024,1024,1048576,3808,0.003631591796875,0.3631591796875
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\009.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\009_mask.png,1024,1024,1048576,6709,0.006398200988769531,0.6398200988769531
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\010.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\010_mask.png,1024,1024,1048576,3690,0.0035190582275390625,0.35190582275390625
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\011.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\011_mask.png,1024,1024,1048576,3133,0.0029878616333007812,0.2987861633300781
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\012.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\012_mask.png,1024,1024,1048576,1695,0.0016164779663085938,0.16164779663085938
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\013.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\013_mask.png,1024,1024,1048576,3133,0.0029878616333007812,0.2987861633300781
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\014.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\014_mask.png,1024,1024,1048576,3315,0.0031614303588867188,0.3161430358886719
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\015.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\015_mask.png,1024,1024,1048576,4777,0.004555702209472656,0.4555702209472656
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\016.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\016_mask.png,1024,1024,1048576,7016,0.00669097900390625,0.669097900390625
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\017.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\017_mask.png,1024,1024,1048576,1443,0.0013761520385742188,0.13761520385742188
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\018.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\018_mask.png,1024,1024,1048576,2756,0.002628326416015625,0.2628326416015625
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\019.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\019_mask.png,1024,1024,1048576,1771,0.0016889572143554688,0.16889572143554688
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\020.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\020_mask.png,1024,1024,1048576,1359,0.0012960433959960938,0.12960433959960938
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\021.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\021_mask.png,1024,1024,1048576,1537,0.0014657974243164062,0.14657974243164062
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\022.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\022_mask.png,1024,1024,1048576,1506,0.0014362335205078125,0.14362335205078125
screw,manipulated_front,D:\patchcore\data\mvtec\screw\test\manipulated_front\023.png,D:\patchcore\data\mvtec\screw\ground_truth\manipulated_front\023_mask.png,1024,1024,1048576,2523,0.0024061203002929688,0.24061203002929688
screw,scratch_head,D:\patchcore\data\mvtec\screw\test\scratch_head\000.png,D:\patchcore\data\mvtec\screw\ground_truth\scratch_head\000_mask.png,1024,1024,1048576,2767,0.0026388168334960938,0.2638816833496094
