category,defect_type,image_path,mask_path,image_width,image_height,defect_area_pixels,image_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\002.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\002_mask.png,700,700,236355,490000,0.4823571428571429,48.23571428571429
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\003.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\003_mask.png,700,700,238487,490000,0.48670816326530614,48.67081632653061
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\004.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\004_mask.png,700,700,234904,490000,0.47939591836734696,47.9395918367347
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\005.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\005_mask.png,700,700,235361,490000,0.48032857142857144,48.03285714285715
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\006.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\006_mask.png,700,700,235543,490000,0.4807,48.07
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\007.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\007_mask.png,700,700,237959,490000,0.48563061224489795,48.56306122448979
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\008.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\008_mask.png,700,700,234449,490000,0.4784673469387755,47.84673469387755
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\009.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\009_mask.png,700,700,236366,490000,0.4823795918367347,48.23795918367347
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\010.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\010_mask.png,700,700,236323,490000,0.4822918367346939,48.229183673469386
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\011.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\011_mask.png,700,700,234959,490000,0.4795081632653061,47.95081632653061
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\012.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\012_mask.png,700,700,234723,490000,0.47902653061224487,47.902653061224484
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\013.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\013_mask.png,700,700,234720,490000,0.4790204081632653,47.90204081632653
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\014.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\014_mask.png,700,700,234692,490000,0.47896326530612243,47.89632653061224
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\015.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\015_mask.png,700,700,235892,490000,0.4814122448979592,48.14122448979592
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\016.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\016_mask.png,700,700,238493,490000,0.4867204081632653,48.67204081632653
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\017.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\017_mask.png,700,700,238751,490000,0.48724693877551023,48.724693877551026
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\018.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\018_mask.png,700,700,235196,490000,0.47999183673469387,47.99918367346939
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\019.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\019_mask.png,700,700,236666,490000,0.48299183673469387,48.299183673469386
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\020.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\020_mask.png,700,700,236216,490000,0.4820734693877551,48.20734693877551
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\021.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\021_mask.png,700,700,236046,490000,0.4817265306122449,48.172653061224494
metal_nut,flip,D:\patchcore\data\mvtec\metal_nut\test\flip\022.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\flip\022_mask.png,700,700,235963,490000,0.48155714285714285,48.15571428571428
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\000.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\000_mask.png,700,700,9302,490000,0.018983673469387754,1.8983673469387754
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\001.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\001_mask.png,700,700,34888,490000,0.0712,7.12
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\002.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\002_mask.png,700,700,57360,490000,0.11706122448979592,11.706122448979592
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\003.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\003_mask.png,700,700,21564,490000,0.04400816326530612,4.400816326530612
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\004.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\004_mask.png,700,700,20249,490000,0.041324489795918365,4.132448979591836
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\005.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\005_mask.png,700,700,14411,490000,0.029410204081632654,2.9410204081632654
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\006.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\006_mask.png,700,700,14713,490000,0.030026530612244896,3.0026530612244895
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\007.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\007_mask.png,700,700,27302,490000,0.055718367346938774,5.5718367346938775
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\008.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\008_mask.png,700,700,34572,490000,0.07055510204081633,7.055510204081633
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\009.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\009_mask.png,700,700,43222,490000,0.08820816326530612,8.820816326530611
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\010.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\010_mask.png,700,700,58374,490000,0.11913061224489796,11.913061224489796
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\011.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\011_mask.png,700,700,28948,490000,0.05907755102040816,5.907755102040816
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\012.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\012_mask.png,700,700,60275,490000,0.12301020408163266,12.301020408163266
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\013.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\013_mask.png,700,700,21399,490000,0.04367142857142857,4.3671428571428565
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\014.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\014_mask.png,700,700,18253,490000,0.03725102040816326,3.7251020408163265
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\015.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\015_mask.png,700,700,16077,490000,0.032810204081632655,3.2810204081632657
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\016.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\016_mask.png,700,700,27129,490000,0.05536530612244898,5.536530612244897
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\017.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\017_mask.png,700,700,23344,490000,0.04764081632653061,4.7640816326530615
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\018.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\018_mask.png,700,700,19395,490000,0.03958163265306122,3.9581632653061223
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\019.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\019_mask.png,700,700,27262,490000,0.05563673469387755,5.563673469387755
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\020.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\020_mask.png,700,700,16654,490000,0.033987755102040815,3.3987755102040813
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\021.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\021_mask.png,700,700,33969,490000,0.06932448979591836,6.932448979591836
metal_nut,scratch,D:\patchcore\data\mvtec\metal_nut\test\scratch\022.png,D:\patchcore\data\mvtec\metal_nut\ground_truth\scratch\022_mask.png,700,700,36121,490000,0.07371632653061225,7.371632653061225
pill,color,D:\patchcore\data\mvtec\pill\test\color\000.png,D:\patchcore\data\mvtec\pill\ground_truth\color\000_mask.png,800,800,426,640000,0.000665625,0.0665625
pill,color,D:\patchcore\data\mvtec\pill\test\color\001.png,D:\patchcore\data\mvtec\pill\ground_truth\color\001_mask.png,800,800,2894,640000,0.004521875,0.45218749999999996
pill,color,D:\patchcore\data\mvtec\pill\test\color\002.png,D:\patchcore\data\mvtec\pill\ground_truth\color\002_mask.png,800,800,3502,640000,0.005471875,0.5471875
pill,color,D:\patchcore\data\mvtec\pill\test\color\003.png,D:\patchcore\data\mvtec\pill\ground_truth\color\003_mask.png,800,800,3526,640000,0.005509375,0.5509375000000001
pill,color,D:\patchcore\data\mvtec\pill\test\color\004.png,D:\patchcore\data\mvtec\pill\ground_truth\color\004_mask.png,800,800,2462,640000,0.003846875,0.3846875
pill,color,D:\patchcore\data\mvtec\pill\test\color\005.png,D:\patchcore\data\mvtec\pill\ground_truth\color\005_mask.png,800,800,4710,640000,0.007359375,0.7359374999999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\006.png,D:\patchcore\data\mvtec\pill\ground_truth\color\006_mask.png,800,800,1949,640000,0.0030453125,0.30453125
pill,color,D:\patchcore\data\mvtec\pill\test\color\007.png,D:\patchcore\data\mvtec\pill\ground_truth\color\007_mask.png,800,800,819,640000,0.0012796875,0.12796875
pill,color,D:\patchcore\data\mvtec\pill\test\color\008.png,D:\patchcore\data\mvtec\pill\ground_truth\color\008_mask.png,800,800,523,640000,0.0008171875,0.08171874999999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\009.png,D:\patchcore\data\mvtec\pill\ground_truth\color\009_mask.png,800,800,323,640000,0.0005046875,0.05046875000000001
pill,color,D:\patchcore\data\mvtec\pill\test\color\010.png,D:\patchcore\data\mvtec\pill\ground_truth\color\010_mask.png,800,800,896,640000,0.0014,0.13999999999999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\011.png,D:\patchcore\data\mvtec\pill\ground_truth\color\011_mask.png,800,800,622,640000,0.000971875,0.0971875
pill,color,D:\patchcore\data\mvtec\pill\test\color\012.png,D:\patchcore\data\mvtec\pill\ground_truth\color\012_mask.png,800,800,583,640000,0.0009109375,0.09109375
pill,color,D:\patchcore\data\mvtec\pill\test\color\013.png,D:\patchcore\data\mvtec\pill\ground_truth\color\013_mask.png,800,800,551,640000,0.0008609375,0.08609375000000001
pill,color,D:\patchcore\data\mvtec\pill\test\color\014.png,D:\patchcore\data\mvtec\pill\ground_truth\color\014_mask.png,800,800,1874,640000,0.002928125,0.29281250000000003
pill,color,D:\patchcore\data\mvtec\pill\test\color\015.png,D:\patchcore\data\mvtec\pill\ground_truth\color\015_mask.png,800,800,438,640000,0.000684375,0.0684375
pill,color,D:\patchcore\data\mvtec\pill\test\color\016.png,D:\patchcore\data\mvtec\pill\ground_truth\color\016_mask.png,800,800,780,640000,0.00121875,0.121875
pill,color,D:\patchcore\data\mvtec\pill\test\color\017.png,D:\patchcore\data\mvtec\pill\ground_truth\color\017_mask.png,800,800,932,640000,0.00145625,0.145625
pill,color,D:\patchcore\data\mvtec\pill\test\color\018.png,D:\patchcore\data\mvtec\pill\ground_truth\color\018_mask.png,800,800,1166,640000,0.001821875,0.1821875
pill,color,D:\patchcore\data\mvtec\pill\test\color\019.png,D:\patchcore\data\mvtec\pill\ground_truth\color\019_mask.png,800,800,2814,640000,0.004396875,0.43968749999999995
pill,color,D:\patchcore\data\mvtec\pill\test\color\020.png,D:\patchcore\data\mvtec\pill\ground_truth\color\020_mask.png,800,800,1110,640000,0.001734375,0.1734375
pill,color,D:\patchcore\data\mvtec\pill\test\color\021.png,D:\patchcore\data\mvtec\pill\ground_truth\color\021_mask.png,800,800,1146,640000,0.001790625,0.17906249999999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\022.png,D:\patchcore\data\mvtec\pill\ground_truth\color\022_mask.png,800,800,4440,640000,0.0069375,0.69375
pill,color,D:\patchcore\data\mvtec\pill\test\color\023.png,D:\patchcore\data\mvtec\pill\ground_truth\color\023_mask.png,800,800,3485,640000,0.0054453125,0.5445312499999999
pill,color,D:\patchcore\data\mvtec\pill\test\color\024.png,D:\patchcore\data\mvtec\pill\ground_truth\color\024_mask.png,800,800,855,640000,0.0013359375,0.13359375
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\000.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\000_mask.png,800,800,9947,640000,0.0155421875,1.55421875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\001.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\001_mask.png,800,800,18316,640000,0.02861875,2.861875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\002.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\002_mask.png,800,800,6609,640000,0.0103265625,1.03265625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\003.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\003_mask.png,800,800,5799,640000,0.0090609375,0.9060937499999999
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\004.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\004_mask.png,800,800,9526,640000,0.014884375,1.4884375
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\005.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\005_mask.png,800,800,8757,640000,0.0136828125,1.3682812500000001
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\006.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\006_mask.png,800,800,25620,640000,0.04003125,4.003125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\007.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\007_mask.png,800,800,8740,640000,0.01365625,1.365625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\008.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\008_mask.png,800,800,7908,640000,0.01235625,1.235625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\009.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\009_mask.png,800,800,17957,640000,0.0280578125,2.80578125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\010.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\010_mask.png,800,800,13425,640000,0.0209765625,2.09765625
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\011.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\011_mask.png,800,800,7648,640000,0.01195,1.195
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\012.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\012_mask.png,800,800,6348,640000,0.00991875,0.9918750000000001
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\013.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\013_mask.png,800,800,10381,640000,0.0162203125,1.62203125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\014.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\014_mask.png,800,800,6547,640000,0.0102296875,1.02296875
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\015.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\015_mask.png,800,800,37533,640000,0.0586453125,5.86453125
pill,combined,D:\patchcore\data\mvtec\pill\test\combined\016.png,D:\patchcore\data\mvtec\pill\ground_truth\combined\016_mask.png,800,800,17841,640000,0.0278765625,2.78765625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\000.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\000_mask.png,800,800,4644,640000,0.00725625,0.725625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\001.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\001_mask.png,800,800,8254,640000,0.012896875,1.2896875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\002.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\002_mask.png,800,800,5693,640000,0.0088953125,0.88953125
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\003.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\003_mask.png,800,800,5385,640000,0.0084140625,0.8414062499999999
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\004.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\004_mask.png,800,800,4670,640000,0.007296875,0.7296875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\005.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\005_mask.png,800,800,4499,640000,0.0070296875,0.70296875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\006.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\006_mask.png,800,800,5108,640000,0.00798125,0.7981250000000001
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\007.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\007_mask.png,800,800,16247,640000,0.0253859375,2.53859375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\008.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\008_mask.png,800,800,3129,640000,0.0048890625,0.48890625000000004
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\009.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\009_mask.png,800,800,5414,640000,0.008459375,0.8459375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\010.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\010_mask.png,800,800,13209,640000,0.0206390625,2.06390625
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\011.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\011_mask.png,800,800,10876,640000,0.01699375,1.6993749999999999
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\012.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\012_mask.png,800,800,6065,640000,0.0094765625,0.9476562500000001
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\013.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\013_mask.png,800,800,4844,640000,0.00756875,0.756875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\014.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\014_mask.png,800,800,4219,640000,0.0065921875,0.65921875
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\015.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\015_mask.png,800,800,10880,640000,0.017,1.7000000000000002
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\016.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\016_mask.png,800,800,9405,640000,0.0146953125,1.46953125
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\017.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\017_mask.png,800,800,6809,640000,0.0106390625,1.0639062499999998
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\018.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\018_mask.png,800,800,13759,640000,0.0214984375,2.14984375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\019.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\019_mask.png,800,800,5231,640000,0.0081734375,0.81734375
pill,contamination,D:\patchcore\data\mvtec\pill\test\contamination\020.png,D:\patchcore\data\mvtec\pill\ground_truth\contamination\020_mask.png,800,800,8113,640000,0.0126765625,1.26765625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\000.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\000_mask.png,800,800,6531,640000,0.0102046875,1.02046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\001.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\001_mask.png,800,800,2691,640000,0.0042046875,0.42046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\002.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\002_mask.png,800,800,6342,640000,0.009909375,0.9909375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\003.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\003_mask.png,800,800,1930,640000,0.003015625,0.3015625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\004.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\004_mask.png,800,800,4668,640000,0.00729375,0.729375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\005.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\005_mask.png,800,800,9537,640000,0.0149015625,1.49015625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\006.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\006_mask.png,800,800,1947,640000,0.0030421875,0.30421875000000004
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\007.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\007_mask.png,800,800,2893,640000,0.0045203125,0.45203125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\008.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\008_mask.png,800,800,6715,640000,0.0104921875,1.04921875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\009.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\009_mask.png,800,800,8969,640000,0.0140140625,1.40140625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\010.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\010_mask.png,800,800,12675,640000,0.0198046875,1.98046875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\011.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\011_mask.png,800,800,7161,640000,0.0111890625,1.11890625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\012.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\012_mask.png,800,800,2578,640000,0.004028125,0.40281249999999996
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\013.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\013_mask.png,800,800,1837,640000,0.0028703125,0.28703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\014.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\014_mask.png,800,800,2100,640000,0.00328125,0.328125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\015.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\015_mask.png,800,800,2335,640000,0.0036484375,0.36484375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\016.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\016_mask.png,800,800,2091,640000,0.0032671875,0.32671875
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\017.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\017_mask.png,800,800,7025,640000,0.0109765625,1.09765625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\018.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\018_mask.png,800,800,7354,640000,0.011490625,1.1490625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\019.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\019_mask.png,800,800,7277,640000,0.0113703125,1.13703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\020.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\020_mask.png,800,800,4145,640000,0.0064765625,0.6476562499999999
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\021.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\021_mask.png,800,800,2761,640000,0.0043140625,0.43140625
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\022.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\022_mask.png,800,800,4440,640000,0.0069375,0.69375
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\023.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\023_mask.png,800,800,8421,640000,0.0131578125,1.31578125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\024.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\024_mask.png,800,800,3885,640000,0.0060703125,0.60703125
pill,crack,D:\patchcore\data\mvtec\pill\test\crack\025.png,D:\patchcore\data\mvtec\pill\ground_truth\crack\025_mask.png,800,800,1205,640000,0.0018828125,0.18828124999999998
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\000.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\000_mask.png,800,800,5688,640000,0.0088875,0.8887499999999999
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\001.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\001_mask.png,800,800,5009,640000,0.0078265625,0.78265625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\002.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\002_mask.png,800,800,9312,640000,0.01455,1.455
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\003.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\003_mask.png,800,800,9437,640000,0.0147453125,1.47453125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\004.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\004_mask.png,800,800,13668,640000,0.02135625,2.135625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\005.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\005_mask.png,800,800,28700,640000,0.04484375,4.484375
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\006.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\006_mask.png,800,800,16662,640000,0.026034375,2.6034375
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\007.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\007_mask.png,800,800,38536,640000,0.0602125,6.02125
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\008.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\008_mask.png,800,800,19531,640000,0.0305171875,3.05171875
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\009.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\009_mask.png,800,800,9945,640000,0.0155390625,1.55390625
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\010.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\010_mask.png,800,800,21815,640000,0.0340859375,3.4085937500000005
pill,faulty_imprint,D:\patchcore\data\mvtec\pill\test\faulty_imprint\011.png,D:\patchcore\data\mvtec\pill\ground_truth\faulty_imprint\011_mask.png,800,800,35179,640000,0.0549671875,5.49671875
