dataset,category,defect_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\066.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\066.png,1500,1000,1500000,1201,0.0008006666666666666,0.08006666666666666
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\067.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\067.png,1500,1000,1500000,1791,0.001194,0.11939999999999999
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\068.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\068.png,1500,1000,1500000,1006,0.0006706666666666666,0.06706666666666666
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\069.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\069.png,1500,1000,1500000,679,0.00045266666666666665,0.04526666666666666
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\070.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\070.png,1500,1000,1500000,531,0.000354,0.0354
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\071.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\071.png,1500,1000,1500000,268,0.00017866666666666665,0.017866666666666666
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\072.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\072.png,1500,1000,1500000,703,0.00046866666666666666,0.04686666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\073.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\073.png,1500,1000,1500000,729,0.000486,0.0486
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\074.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\074.png,1500,1000,1500000,723,0.000482,0.0482
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\075.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\075.png,1500,1000,1500000,127,8.466666666666666e-05,0.008466666666666666
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\076.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\076.png,1500,1000,1500000,136,9.066666666666667e-05,0.009066666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\077.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\077.png,1500,1000,1500000,234,0.000156,0.0156
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\078.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\078.png,1500,1000,1500000,613,0.00040866666666666666,0.04086666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\079.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\079.png,1500,1000,1500000,651,0.000434,0.0434
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\080.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\080.png,1500,1000,1500000,1149,0.000766,0.0766
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\081.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\081.png,1500,1000,1500000,219,0.000146,0.0146
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\082.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\082.png,1500,1000,1500000,181,0.00012066666666666667,0.012066666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\083.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\083.png,1500,1000,1500000,181,0.00012066666666666667,0.012066666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\084.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\084.png,1500,1000,1500000,214,0.00014266666666666667,0.014266666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\085.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\085.png,1500,1000,1500000,810,0.00054,0.054
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\086.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\086.png,1500,1000,1500000,1274,0.0008493333333333333,0.08493333333333333
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\087.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\087.png,1500,1000,1500000,614,0.0004093333333333333,0.040933333333333335
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\088.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\088.png,1500,1000,1500000,413,0.0002753333333333333,0.027533333333333333
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\089.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\089.png,1500,1000,1500000,425,0.00028333333333333335,0.028333333333333335
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\090.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\090.png,1500,1000,1500000,809,0.0005393333333333333,0.053933333333333326
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\091.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\091.png,1500,1000,1500000,481,0.0003206666666666667,0.03206666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\092.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\092.png,1500,1000,1500000,939,0.000626,0.0626
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\093.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\093.png,1500,1000,1500000,917,0.0006113333333333333,0.06113333333333333
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\094.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\094.png,1500,1000,1500000,510,0.00034,0.034
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\095.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\095.png,1500,1000,1500000,333,0.000222,0.0222
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\096.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\096.png,1500,1000,1500000,1728,0.001152,0.1152
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\097.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\097.png,1500,1000,1500000,715,0.0004766666666666667,0.04766666666666667
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\098.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\098.png,1500,1000,1500000,818,0.0005453333333333333,0.05453333333333333
VisA,macaroni1,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni1\Data\Images\Anomaly\099.JPG,D:\patchcore\data\VisA\macaroni1\Data\Masks\Anomaly\099.png,1500,1000,1500000,1481,0.0009873333333333333,0.09873333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\000.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\000.png,1500,1000,1500000,1046,0.0006973333333333333,0.06973333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\001.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\001.png,1500,1000,1500000,751,0.0005006666666666666,0.05006666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\002.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\002.png,1500,1000,1500000,1147,0.0007646666666666666,0.07646666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\003.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\003.png,1500,1000,1500000,365,0.00024333333333333333,0.024333333333333332
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\004.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\004.png,1500,1000,1500000,1400,0.0009333333333333333,0.09333333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\005.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\005.png,1500,1000,1500000,818,0.0005453333333333333,0.05453333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\006.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\006.png,1500,1000,1500000,799,0.0005326666666666666,0.053266666666666664
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\007.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\007.png,1500,1000,1500000,611,0.00040733333333333333,0.04073333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\008.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\008.png,1500,1000,1500000,685,0.0004566666666666667,0.04566666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\009.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\009.png,1500,1000,1500000,1194,0.000796,0.0796
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\010.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\010.png,1500,1000,1500000,599,0.00039933333333333335,0.039933333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\011.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\011.png,1500,1000,1500000,823,0.0005486666666666667,0.05486666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\012.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\012.png,1500,1000,1500000,429,0.000286,0.0286
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\013.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\013.png,1500,1000,1500000,533,0.0003553333333333333,0.03553333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\014.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\014.png,1500,1000,1500000,568,0.0003786666666666667,0.037866666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\015.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\015.png,1500,1000,1500000,508,0.00033866666666666664,0.03386666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\016.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\016.png,1500,1000,1500000,566,0.0003773333333333333,0.037733333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\017.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\017.png,1500,1000,1500000,693,0.000462,0.0462
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\018.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\018.png,1500,1000,1500000,461,0.00030733333333333334,0.030733333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\019.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\019.png,1500,1000,1500000,904,0.0006026666666666667,0.06026666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\020.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\020.png,1500,1000,1500000,709,0.00047266666666666665,0.047266666666666665
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\021.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\021.png,1500,1000,1500000,483,0.000322,0.0322
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\022.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\022.png,1500,1000,1500000,620,0.0004133333333333333,0.04133333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\023.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\023.png,1500,1000,1500000,512,0.00034133333333333335,0.034133333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\024.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\024.png,1500,1000,1500000,513,0.000342,0.0342
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\025.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\025.png,1500,1000,1500000,661,0.0004406666666666667,0.04406666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\026.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\026.png,1500,1000,1500000,346,0.00023066666666666667,0.023066666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\027.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\027.png,1500,1000,1500000,316,0.00021066666666666667,0.021066666666666668
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\028.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\028.png,1500,1000,1500000,342,0.000228,0.0228
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\029.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\029.png,1500,1000,1500000,536,0.0003573333333333333,0.03573333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\030.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\030.png,1500,1000,1500000,257,0.00017133333333333334,0.017133333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\031.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\031.png,1500,1000,1500000,301,0.00020066666666666667,0.020066666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\032.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\032.png,1500,1000,1500000,209,0.00013933333333333332,0.013933333333333332
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\033.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\033.png,1500,1000,1500000,263,0.00017533333333333333,0.01753333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\034.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\034.png,1500,1000,1500000,192,0.000128,0.012799999999999999
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\035.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\035.png,1500,1000,1500000,352,0.00023466666666666666,0.023466666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\036.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\036.png,1500,1000,1500000,437,0.00029133333333333333,0.029133333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\037.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\037.png,1500,1000,1500000,350,0.00023333333333333333,0.023333333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\038.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\038.png,1500,1000,1500000,289,0.00019266666666666667,0.019266666666666668
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\039.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\039.png,1500,1000,1500000,259,0.00017266666666666667,0.017266666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\040.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\040.png,1500,1000,1500000,301,0.00020066666666666667,0.020066666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\041.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\041.png,1500,1000,1500000,471,0.000314,0.0314
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\042.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\042.png,1500,1000,1500000,1263,0.000842,0.0842
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\043.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\043.png,1500,1000,1500000,822,0.000548,0.0548
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\044.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\044.png,1500,1000,1500000,136,9.066666666666667e-05,0.009066666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\045.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\045.png,1500,1000,1500000,254,0.00016933333333333332,0.01693333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\046.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\046.png,1500,1000,1500000,1514,0.0010093333333333334,0.10093333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\047.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\047.png,1500,1000,1500000,788,0.0005253333333333334,0.052533333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\048.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\048.png,1500,1000,1500000,2810,0.0018733333333333334,0.18733333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\049.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\049.png,1500,1000,1500000,2614,0.0017426666666666667,0.17426666666666668
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\050.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\050.png,1500,1000,1500000,871,0.0005806666666666666,0.05806666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\051.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\051.png,1500,1000,1500000,395,0.00026333333333333336,0.026333333333333337
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\052.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\052.png,1500,1000,1500000,1817,0.0012113333333333334,0.12113333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\053.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\053.png,1500,1000,1500000,1104,0.000736,0.0736
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\054.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\054.png,1500,1000,1500000,2854,0.0019026666666666667,0.19026666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\055.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\055.png,1500,1000,1500000,1395,0.00093,0.093
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\056.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\056.png,1500,1000,1500000,1254,0.000836,0.08360000000000001
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\057.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\057.png,1500,1000,1500000,1698,0.001132,0.1132
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\058.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\058.png,1500,1000,1500000,2000,0.0013333333333333333,0.13333333333333333
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\059.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\059.png,1500,1000,1500000,1114,0.0007426666666666666,0.07426666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\060.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\060.png,1500,1000,1500000,1514,0.0010093333333333334,0.10093333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\061.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\061.png,1500,1000,1500000,2675,0.0017833333333333334,0.17833333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\062.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\062.png,1500,1000,1500000,1564,0.0010426666666666666,0.10426666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\063.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\063.png,1500,1000,1500000,1027,0.0006846666666666666,0.06846666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\064.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\064.png,1500,1000,1500000,989,0.0006593333333333334,0.06593333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\065.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\065.png,1500,1000,1500000,936,0.000624,0.0624
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\066.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\066.png,1500,1000,1500000,1763,0.0011753333333333334,0.11753333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\067.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\067.png,1500,1000,1500000,1333,0.0008886666666666666,0.08886666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\068.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\068.png,1500,1000,1500000,2210,0.0014733333333333334,0.14733333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\069.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\069.png,1500,1000,1500000,332,0.00022133333333333334,0.022133333333333335
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\070.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\070.png,1500,1000,1500000,1272,0.000848,0.0848
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\071.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\071.png,1500,1000,1500000,1486,0.0009906666666666666,0.09906666666666666
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\072.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\072.png,1500,1000,1500000,172,0.00011466666666666667,0.011466666666666667
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\073.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\073.png,1500,1000,1500000,409,0.00027266666666666666,0.027266666666666665
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\074.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\074.png,1500,1000,1500000,317,0.00021133333333333334,0.021133333333333334
VisA,macaroni2,anomaly,test,anomaly,D:\patchcore\data\VisA\macaroni2\Data\Images\Anomaly\075.JPG,D:\patchcore\data\VisA\macaroni2\Data\Masks\Anomaly\075.png,1500,1000,1500000,574,0.0003826666666666667,0.03826666666666667
